CEN_1871,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,ILLEG_RATIO,IMR,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,SR
4860003,YORKSHIRE WEST RIDING,RIPON,WATH,0.113660279,agriculture,1492,13126.83736,4.44134713,155.613959,213.847797,236.306009,172.08423,99.838017,10.579414,7.2,106.557377,28.0308311,27.56447368,28.51502732,61.47186147,51.19047619,10.28138528,103.9735099
4860004,YORKSHIRE WEST RIDING,RIPON,DISHFORTH,0.151843454,agriculture,1666,10971.82628,4.487595445,88.283802,241.096145,249.176385,219.078903,92.935476,6.948378,9.016393443,114.8325359,27.63085234,28.18985849,27.05134474,70.34764826,58.07770961,12.26993865,101.2345679
4870001,YORKSHIRE WEST RIDING,GREAT OUSEBURN,BOROUGHBRIDGE,0.205501956,agriculture,4912,23902.44893,4.63072755,131.23588,211.77912,250.17138,201.63255,104.03859,27.28799,5.625,117.721519,27.77626221,27.8651237,27.6837074,71.62823201,58.80503145,12.82320056,95.75923393
4870002,YORKSHIRE WEST RIDING,GREAT OUSEBURN,WHIXLEY,0.180768681,agriculture,4112,22747.30328,4.569808395,110.407648,185.863009,244.542775,219.097441,128.124617,25.926189,9.536784741,85.10638298,28.07636187,27.91599045,28.24293505,70.48092869,57.62852405,12.85240464,94.51612903
4870003,YORKSHIRE WEST RIDING,GREAT OUSEBURN,POPPLETON,0.191828068,agriculture,2673,13934.3529,4.77219535,141.43754,216.94188,266.20671,218.87343,88.54102,22.43849,6.278026906,158.2914573,27.76842499,27.97546468,27.55873494,67.90201005,57.47487437,10.42713568,93.67396594
4880001,YORKSHIRE WEST RIDING,KNARESBOROUGH,KNARESBOROUGH,0.430558987,agriculture,8249,19158.81505,4.4848182,137.21897,225.05057,237.17301,193.90969,90.5156,13.0958,9.190672154,168.4647303,28.44723435,28.54676429,28.34214464,66.95018226,54.81976509,12.13041717,93.72302864
4880002,YORKSHIRE WEST RIDING,KNARESBOROUGH,HARROGATE,0.483659176,agriculture,10839,22410.40909,3.430653585,96.642198,184.302042,181.464956,149.059811,67.887194,6.774516,6.202393906,141.1082474,27.29430759,28.07420861,26.40292606,55.50932568,47.27403156,8.235294118,80.19648397
4890001,YORKSHIRE WEST RIDING,WETHERBY,WETHERBY,0.1764772,agriculture,7115,40316.82279,4.14631703,128.838834,208.959392,214.665456,188.957955,79.930462,7.911307,7.894736842,100.292113,27.98847829,28.62297413,27.36861111,67.22274436,55.14567669,12.07706767,98.87850467
4890002,YORKSHIRE WEST RIDING,WETHERBY,BOSTON,0.303067235,agriculture,7759,25601.57983,4.0180768,125.76138,198.86036,194.14017,172.82858,96.11833,15.90654,4.407294833,123.7209302,27.7580562,28.26169627,27.22281308,64.12100698,53.60693886,10.51406812,88.02704853
4900001,YORKSHIRE WEST RIDING,WHARFEDALE,HORSFORTH,0.792483861,agriculture,9688,12224.85463,4.75289928,157.053593,240.732495,265.615417,182.903412,98.139908,6.135031,4.729064039,141.0184667,25.26360351,25.79166667,24.74472876,64.96337932,58.0480327,6.915346619,98.07692308
4900002,YORKSHIRE WEST RIDING,WHARFEDALE,FEWSTON,0.132835651,agriculture,3309,24910.48126,4.5570703,130.11761,223.16317,234.57125,183.48695,126.89257,13.18251,3.767123288,143.3691756,27.63641863,26.59010601,28.41935484,53.76744186,45.06976744,8.697674419,154.1371158
4900003,YORKSHIRE WEST RIDING,WHARFEDALE,OTLEY,0.526813701,agriculture,12103,22973.96589,4.259837,138.07564,205.06188,241.70559,171.20738,81.81848,14.09843,5.480540111,160.1262968,26.09960291,26.23337637,25.95892736,57.00740356,50.29224575,6.715157813,93.1025834
4900004,YORKSHIRE WEST RIDING,WHARFEDALE,YEADON,1.348644359,textile,14042,10411.93693,4.9242806,171.3219,241.23032,255.14611,206.56391,96.76448,13.8294,7.081280788,157.8187071,25.33797188,25.20603656,25.47182289,62.54494838,56.14197889,6.402969493,98.04732368
4910001,YORKSHIRE WEST RIDING,KEIGHLEY,BINGLEY,1.274121484,textile,18116,14218.42441,4.21525975,118.6132,217.11263,222.69744,184.27546,84.72282,15.6304,6.026666667,156.8568868,25.64707506,25.8469928,25.42946058,57.51043115,51.41689847,6.093532684,88.00457591
4910002,YORKSHIRE WEST RIDING,KEIGHLEY,KEIGHLEY,1.910014362,textile,28059,14690.46545,4.2035643,114.95346,217.07693,220.49334,192.49203,82.8203,12.8768,5.732899023,189.4078705,25.57383951,25.69329628,25.4476966,55.50685236,49.98612884,5.52072352,92.75935829
4910003,YORKSHIRE WEST RIDING,KEIGHLEY,HAWORTH,0.733520535,textile,5966,8133.378295,4.051865285,113.209341,208.238347,205.09277,182.165865,92.056529,9.610205,5.084745763,162.7670397,26.85649623,26.72275272,26.99521858,55.74412533,48.22454308,7.519582245,93.14170449
4920001,YORKSHIRE WEST RIDING,TODMORDEN,HEBDEN BRIDGE,0.511846443,textile,11193,21867.88666,3.69612104,135.246147,190.669709,187.956212,146.081022,71.688096,7.583022,4.847908745,150.2824859,27.52497543,27.78763208,27.2451089,55.04294819,47.02133555,8.021612635,90.39831179
4920002,YORKSHIRE WEST RIDING,TODMORDEN,TODMORDEN,1.492856387,textile,21130,14154.07416,3.90719695,124.89643,209.61526,205.69583,152.64748,74.87075,13.71364,5.332704106,159.7992604,26.16510992,26.49827992,25.80260047,53.70894061,48.1908491,5.518091509,89.4628383
4930001,YORKSHIRE WEST RIDING,SADDLEWORTH,DELPH,1.551997068,textile,9966,6421.403885,4.49713795,143.88136,230.35851,242.96587,190.8645,78.97684,12.38051,4.855275444,158.5778781,25.77274998,26.18707941,25.32474012,61.67635659,54.74806202,6.928294574,88.26391
4930002,YORKSHIRE WEST RIDING,SADDLEWORTH,UPPER MILL,0.810613541,textile,9957,12283.28851,4.36374205,122.76519,233.46797,225.31734,180.11249,100.10367,10.98175,3.451492537,154.5921278,25.76243094,25.76714976,25.75732218,60.33177645,54.01836044,6.313416009,89.81962703
4940001,YORKSHIRE WEST RIDING,HUDDERSFIELD,SLAITHWAITE,0.653072802,textile,8159,12493.24726,4.67524265,133.45464,244.68245,237.92714,201.25187,102.28915,15.44328,9.230769231,147.6301476,26.19654242,25.81483289,26.5822036,61.72912949,54.37239738,7.356732104,101.72
4940002,YORKSHIRE WEST RIDING,HUDDERSFIELD,MELTHAM,1.078323043,textile,7092,6576.878834,4.34250115,127.18617,231.51256,211.85193,183.77032,99.99459,14.18466,3.624161074,177.4193548,26.11223914,26.44996018,25.72962406,58.23293173,51.31637662,6.916555109,84.7485573
4940003,YORKSHIRE WEST RIDING,HUDDERSFIELD,HONLEY,1.841718003,textile,5998,3256.741798,4.389418325,134.421655,224.079697,236.412668,164.407613,113.101963,5.460069,10.44776119,151.6393443,26.5814574,26.16081871,27.02500856,61.90604752,53.72570194,8.180345572,89.17262513
4940004,YORKSHIRE WEST RIDING,HUDDERSFIELD,HOLMFIRTH,0.856871052,textile,9446,11023.82906,5.39641085,173.11848,265.12704,263.11563,233.44017,124.16931,20.31154,8.679245283,179.4298491,25.43050132,25.71693345,25.1427967,65.67581745,58.12204931,7.553768141,96.05759342
4940005,YORKSHIRE WEST RIDING,HUDDERSFIELD,NEWMILL,0.90834061,textile,5774,6356.646323,5.43963905,176.2609,255.80018,273.81988,224.0603,135.54307,22.44348,10.67251462,152.3545706,24.38597403,24.06086657,24.71573073,71.46674584,64.16270784,7.304038005,98.4678845
4940006,YORKSHIRE WEST RIDING,HUDDERSFIELD,KIRKBURTON,1.380041267,textile,12115,8778.722993,5.3421946,168.45256,264.71919,277.65207,224.96006,118.01893,14.63611,8.195488722,142.0276909,25.24038382,24.67672833,25.82638772,69.93252741,62.00449817,7.928029238,95.60076987
4940007,YORKSHIRE WEST RIDING,HUDDERSFIELD,ALMONDBURY,2.81212862,textile,12270,4363.242817,4.95450265,161.58891,261.64505,239.84951,212.59654,102.21648,13.00404,3.540462428,136.6167024,25.05965284,25.27895332,24.83634868,65.02151694,58.5260893,6.495427649,94.96591505
4940008,YORKSHIRE WEST RIDING,HUDDERSFIELD,KIRKHEATON,1.827173202,textile,12687,6943.512516,5.12741745,161.43475,276.35718,259.23354,208.68802,101.5773,18.1927,5.358435916,146.5741544,25.24100405,25.19569006,25.28655623,67.14020181,59.8645778,7.275624004,98.36713195
4940009,YORKSHIRE WEST RIDING,HUDDERSFIELD,HUDDERSFIELD,9.640219939,textile,38654,4009.659556,4.1336862,130.78405,218.66134,223.2294,162.12624,79.83781,12.0984,7.141079871,158.1796898,25.49036912,25.94424136,24.98907192,55.46408972,50.33007238,5.134017339,87.05646061
4940010,YORKSHIRE WEST RIDING,HUDDERSFIELD,LOCKWOOD,7.230962168,textile,11575,1600.75516,4.802315,180.63857,263.53568,243.93467,183.18953,77.33478,11.82977,4.011887073,177.9908295,24.52084414,24.88763859,24.1192245,61.8647627,56.97886042,4.885902282,89.77151966
4940011,YORKSHIRE WEST RIDING,HUDDERSFIELD,GOLCAR,2.635092279,textile,16381,6216.480588,5.3767261,189.94572,267.24532,281.44533,223.15915,97.63096,15.91874,6.569343066,159.6273292,23.96913921,24.22984312,23.70368995,67.35804497,62.22404764,5.13399733,94.2748853
4950001,YORKSHIRE WEST RIDING,HALIFAX,RASTRICK,2.794474452,textile,6365,2277.70914,5.1317682,155.96462,261.67266,266.0002,238.03174,82.50519,22.17923,5.188067445,193.9528024,24.42610063,24.56451613,24.27813923,64.0443642,58.627805,5.416559195,90.89118661
4950002,YORKSHIRE WEST RIDING,HALIFAX,BRIGHOUSE,2.256583971,semi-rural,12814,5678.494647,4.88606005,183.55152,247.88506,252.22793,191.35673,87.78786,14.40291,4.879725086,156.6170713,24.88961749,25.17667845,24.59308046,60.44589178,54.97244489,5.473446894,95.87831207
4950003,YORKSHIRE WEST RIDING,HALIFAX,SOUTHOWRAM,3.285144585,textile,8210,2499.128969,5.0596926,174.73047,250.94489,266.33258,194.08386,108.94497,16.90175,5.079365079,157.1428571,24.6522921,25.01040435,24.26035197,62.90257649,58.11191626,4.790660225,90.34482759
4950004,YORKSHIRE WEST RIDING,HALIFAX,HALIFAX,20.02073608,textile,47270,2361.052052,3.57573825,109.61022,187.17583,192.2641,151.74482,64.33376,10.01892,5.797101449,168.6789773,26.16472288,26.64476171,25.62725144,50.74937552,45.67988215,5.069493371,85.54875513
4950005,YORKSHIRE WEST RIDING,HALIFAX,ELLAND,2.641247788,textile,15270,5781.358367,4.52560305,138.76204,221.401904,230.256415,217.286497,89.480623,7.933131,5.683122847,156.8421053,25.0509838,25.49989449,24.57399103,60.37308229,54.7681311,5.604951185,92.16080402
4950006,YORKSHIRE WEST RIDING,HALIFAX,RIPPONDEN,0.49510462,textile,6463,13053.8067,4.9937499,146.6559,234.76678,259.26271,198.40974,145.82028,13.83457,6.446991404,157.4074074,25.14352501,25.26823314,25.0133758,66.50233524,59.08147379,7.420861443,92.12362911
4950007,YORKSHIRE WEST RIDING,HALIFAX,SOWERBY,1.798480762,textile,15480,8607.264715,4.43885137,148.791835,247.469181,227.453556,179.658892,74.906955,9.489855,3.606356968,141.7776178,25.51953201,25.80355791,25.21772356,59.51270088,53.59253499,5.920165889,91.17938553
4950008,YORKSHIRE WEST RIDING,HALIFAX,LUDDENDEN,1.091827178,textile,6511,5963.39799,3.93516748,125.189712,190.227395,194.633521,193.766829,78.821613,4.394426,4.409171076,138.4297521,26.52449701,26.62176471,26.41819351,54.91315727,48.51296693,6.40019034,86.38580931
4950009,YORKSHIRE WEST RIDING,HALIFAX,OVENDEN,2.156745002,textile,11698,5423.914272,4.4787463,152.14311,222.2718,222.48838,199.31875,87.41636,12.11086,3.649068323,159.2039801,25.84591386,25.91839534,25.77181914,57.72279934,51.7222526,6.000546747,95.71963617
4950010,YORKSHIRE WEST RIDING,HALIFAX,NORTHOWRAM,4.811738769,textile,23185,4818.424506,4.6281528,178.77744,246.87059,221.90582,174.05161,90.66097,13.36413,6.029579067,179.417122,25.06243741,25.51747895,24.58519179,59.80378514,54.40439744,5.399387698,91.88251001
4960001,YORKSHIRE WEST RIDING,BRADFORD,CLECKHEATON,3.289822337,textile,13605,4135.481678,5.2012931,200.15864,275.07087,248.97439,208.8737,90.35436,16.82666,4.274041483,155.9405941,24.26608144,24.39611143,24.13160264,65.35740424,60.13661869,5.220785557,96.21828626
4960002,YORKSHIRE WEST RIDING,BRADFORD,DRIGHLINGTON,2.260207112,textile,8617,3812.482473,5.5855381,249.57976,270.65846,246.75916,210.77918,119.29626,20.0348,4.355885079,175.03884,24.42485316,24.38073289,24.46892265,63.55245809,58.48559051,5.066867583,99.96233522
4960003,YORKSHIRE WEST RIDING,BRADFORD,NORTH BIERLEY,4.361062816,textile,14433,3309.514356,4.6773383,160.39742,245.92079,222.05721,193.90727,94.73661,18.44836,4.993597951,162.9874908,24.62117957,24.89218437,24.32906106,59.7718968,54.84442476,4.927472041,90.24647146
4960004,YORKSHIRE WEST RIDING,BRADFORD,BOWLING,13.41393484,textile,20982,1564.194269,4.49748695,161.88586,230.84647,219.54034,193.02704,83.04217,11.15551,6.379821958,215.4731458,24.41972193,24.76376376,24.04214521,57.81484821,53.7120529,4.102795311,88.68566567
4960005,YORKSHIRE WEST RIDING,BRADFORD,BRADFORD EAST END,31.81039977,textile,41302,1298.380413,4.1826738,153.58052,211.95897,225.38812,163.02524,68.92008,13.66183,7.025529388,214.1543123,25.03428133,25.13067882,24.93152997,53.417635,49.44178628,3.975848713,93.51851852
4960006,YORKSHIRE WEST RIDING,BRADFORD,BRADFORD WEST END,68.74680381,textile,23138,336.5683744,3.82198105,126.79727,203.56902,197.55295,150.81938,72.25425,13.40334,6.954156954,215.4543166,25.50531384,25.67718547,25.31421766,47.84198038,44.26345155,3.578528827,87.5511186
4960007,YORKSHIRE WEST RIDING,BRADFORD,HORTON,18.18644014,textile,60408,3321.595625,4.01794475,136.42381,214.03619,206.2567,160.76678,75.16942,10.93605,6.398171951,180.4795313,25.19561286,25.61931239,24.70387897,53.3160345,48.79798519,4.518049302,81.70010169
4960008,YORKSHIRE WEST RIDING,BRADFORD,THORNTON,2.421865046,textile,15579,6432.645793,5.0710685,177.19753,252.94042,262.46204,208.2839,93.88572,19.44409,6.234718826,174.7819767,25.3072045,25.00368712,25.60646585,60.50367261,54.61699895,5.886673662,100.5893496
4960009,YORKSHIRE WEST RIDING,BRADFORD,WILSDEN,1.368154472,textile,6033,4409.589796,4.4744971,141.9151,228.82355,238.77821,182.76887,89.87451,12.73918,5.825242718,186.1427094,25.40634755,25.30996678,25.51161103,62.51409245,55.97519729,6.538895152,88.62307283
4960010,YORKSHIRE WEST RIDING,BRADFORD,SHIPLEY,5.029472918,textile,13686,2721.159896,4.31532645,145.03958,207.29266,225.23931,166.13605,103.88117,15.47652,4.774193548,165.2360515,24.41135846,24.84591766,23.92832765,56.07155143,51.9206513,4.150900126,86.26655276
4960011,YORKSHIRE WEST RIDING,BRADFORD,IDLE,4.267705015,textile,18929,4435.404963,4.76272661,189.28971,262.389294,239.71456,174.763766,77.228325,9.159667,5.169340463,169.7453819,25.04718176,25.24950639,24.83839142,61.6171955,56.01330604,5.603889458,95.85699967
4960012,YORKSHIRE WEST RIDING,BRADFORD,CALVERLEY,2.236791638,textile,7024,3140.212026,4.44893775,164.96691,226.68102,237.24017,166.44244,83.04526,11.41175,1.595744681,144.3464314,25.61996298,25.90876317,25.31518876,59.21559737,53.5932895,5.622307867,91.86602871
4960013,YORKSHIRE WEST RIDING,BRADFORD,PUDSEY,5.534917335,textile,13977,2525.240967,4.59276215,156.62324,254.15182,226.99816,190.56607,78.674,11.53914,4.717607973,199.7716895,25.78548941,26.040456,25.51511131,60.47766678,53.84085429,6.636812493,93.31853496
4970001,YORKSHIRE WEST RIDING,HUNSLET,HUNSLET,31.91160396,other urban,37289,1168.509112,5.6236234,239.66685,285.29296,291.51558,204.37961,86.13593,17.73375,5.085759872,216.3690806,23.57843348,23.95067575,23.19998918,63.96903589,59.91819141,4.050844476,99.42110341
4970002,YORKSHIRE WEST RIDING,HUNSLET,WHITKIRK,0.745947557,agriculture,4194,5622.37916,5.2492985,177.40382,298.764,278.0397,192.90373,78.13236,24.61609,4.426559356,153.8461538,25.09489747,25.51153846,24.68495743,68.23104693,61.05094264,7.180104292,103.3442088
4970003,YORKSHIRE WEST RIDING,HUNSLET,ROTHWELL,0.93170138,mining,4791,5142.205541,6.67234,288.70253,354.38345,318.97154,234.24516,112.99969,25.16563,4.666666667,184.7922193,23.83082707,24.15531915,23.51804758,71.73601148,65.45911047,6.276901004,105
4980001,YORKSHIRE WEST RIDING,HOLBECK,HOLBECK,8.168817173,textile,21617,2646.282753,5.3652595,229.76434,291.349,270.38937,184.60686,86.04361,10.89872,4.851274788,209.4650206,24.67298864,25.1661368,24.15867753,61.5839952,56.3689495,5.215045707,95.40263543
4990001,YORKSHIRE WEST RIDING,BRAMLEY,BRAMLEY,3.939510104,textile,9882,2508.433723,5.29884091,185.466162,286.060468,297.309814,194.987499,89.503431,6.440808,5.132743363,174.894958,25.04403409,25.14342157,24.93909053,63.50364964,57.41539482,6.088254811,94.07598197
4990002,YORKSHIRE WEST RIDING,BRAMLEY,GILDERSOME,3.459200929,textile,3448,996.7619894,6.2564353,269.20338,320.29725,275.75739,244.93589,101.47895,39.6142,4.761904762,168.4782609,23.25398666,23.56766257,22.94661309,68.07992203,63.10916179,4.970760234,101.373896
4990003,YORKSHIRE WEST RIDING,BRAMLEY,WORTLEY,7.762466901,other urban,31111,4007.875383,5.5106094,214.06544,304.53875,272.01388,211.21839,86.94256,13.34286,3.622283288,183.4370928,24.28196721,24.42665726,24.13647499,61.99750052,57.35784212,4.639658404,102.5524734
5000001,YORKSHIRE WEST RIDING,LEEDS,SOUTH-EAST LEEDS,30.78804799,textile,29124,945.9514943,4.70276925,230.89375,248.32015,230.04744,144.62334,76.39484,10.27433,5.97501358,223.7126118,25.60442894,25.91913992,25.28866606,52.47456059,47.77983349,4.694727105,100
5000002,YORKSHIRE WEST RIDING,LEEDS,NORTH LEEDS,77.00725863,other urban,49628,644.4587288,4.95402765,215.68902,263.80673,238.13999,167.30133,89.79845,16.07001,8.31219221,220.8432356,24.35118201,24.64439058,24.04191015,60.54790611,56.25312121,4.294784904,94.16816734
5000003,YORKSHIRE WEST RIDING,LEEDS,WEST LEEDS,51.79645909,semi-professional,60610,1170.157209,4.8139205,172.00347,254.71856,258.69564,179.93813,85.22958,12.19872,5.03030303,180.8483617,25.06756291,25.47761168,24.63334268,56.37411461,51.58625389,4.787860722,93.50931165
5000004,YORKSHIRE WEST RIDING,LEEDS,KIRKSTALL,4.424017822,semi-professional,13942,3151.433959,4.52123465,153.636867,242.156952,244.893098,179.576607,77.494072,6.489334,4.437299035,167.8094551,25.25527335,25.57687723,24.87505871,56.57155695,51.46034599,5.111210964,81.22964169
5000005,YORKSHIRE WEST RIDING,LEEDS,CHAPELTOWN,1.139803446,professional,9117,7998.747534,4.1468283,114.5644,213.65588,235.57011,181.77091,70.3537,13.45066,4.220779221,152.3563589,25.67324778,26.18715596,25.07478632,58.88811433,52.35273614,6.535378181,78.75389408
5010001,YORKSHIRE WEST RIDING,DEWSBURY,MORLEY,3.45050115,textile,9607,2784.233241,5.86656955,232.0591,317.38748,290.064,227.18131,84.98753,21.63449,5.227272727,221.7573222,23.49604249,23.52950887,23.46194281,63.54965083,59.17220235,4.377448476,97.67676768
5010002,YORKSHIRE WEST RIDING,DEWSBURY,BATLEY,10.34107786,textile,20871,2018.261566,5.04439275,193.52779,281.7754,261.49788,174.98243,84.2802,12.81485,5.299455535,193.3154529,23.52612906,23.75526146,23.27623534,61.55216482,57.7259701,3.826194718,88.75730994
5010003,YORKSHIRE WEST RIDING,DEWSBURY,GOMERSAL,3.919282343,textile,12880,3286.31593,5.13976165,178.36492,285.89717,250.91523,202.599,95.66603,14.50998,4.841963685,185.8795373,24.66120388,24.78305847,24.53021757,61.92931707,56.19418941,5.735127657,92.61143411
5010004,YORKSHIRE WEST RIDING,DEWSBURY,LIVERSEDGE,7.028505324,textile,19403,2760.615395,5.04759335,189.5049,266.31595,263.21138,182.66979,90.42122,17.39543,4.881209503,182.8121027,24.18552223,24.22191557,24.14826829,62.84944426,58.41192321,4.437521051,96.94859038
5010005,YORKSHIRE WEST RIDING,DEWSBURY,MIRFIELD,3.416629028,textile,12869,3766.578078,5.06945365,162.11726,267.41322,253.55976,207.48684,108.57473,14.73892,3.905723906,188.0276285,23.72759131,24.19284957,23.23541667,64.83953787,59.98716303,4.85237484,93.34822537
5010006,YORKSHIRE WEST RIDING,DEWSBURY,DEWSBURY,16.60383025,textile,24764,1491.463092,4.4427296,158.08498,223.12231,229.05481,173.95853,87.76017,16.56512,6.975228162,210.683601,23.9281471,24.06961827,23.77694173,59.62456457,55.81215327,3.812411302,91.1703046
5010007,YORKSHIRE WEST RIDING,DEWSBURY,SOOTHILL,3.486721019,textile,8396,2407.993056,4.97780965,179.23367,280.27938,221.7601,194.07191,104.56954,15.64733,5.805805806,170.1000589,24.0107245,24.05064782,23.96985773,64.32347758,59.13452125,5.188956334,95.74549636
5010008,YORKSHIRE WEST RIDING,DEWSBURY,OSSETT,2.992985662,textile,9190,3070.512537,5.30605955,191.131443,276.946862,276.674865,209.477062,100.651421,6.330257,6.481481481,167.9184549,24.45386289,24.81712963,24.0648941,66.09434303,59.84095427,6.253388758,89.74622771
